avgTemp,minTemp,maxTemp,fainFall,avgPrice
0.7,-1.7,6.3,0.3,2183
0.7,-3.9,7.3,0,2183
0.8,0.3,11.5,0,2183
2.5,1,12.9,0,2183
1.7,0.1,10.1,0,2215
1.1,-2.4,4.4,0.5,2266
1.8,-4.2,5.4,0,2269
1.4,-2.6,4.3,0,2271
1.7,-3.8,3.9,0,2242
1.6,-3.8,5.5,0,2242
1.3,-2.8,6.7,0,2242
1.4,-4.4,4.3,0,2307
2.2,-7.1,3.7,0,2307
1.8,-4.9,2.3,0.8,2318
0.5,-5.5,3.3,0.1,2280
0.7,-5.3,6.2,0.1,2280
0.7,-4,7.3,0,2280
3.5,-1.3,5.6,3.3,2280
4.3,-7.3,3.1,0.9,2299
0.9,-9.7,-4.6,0.8,2313
1,-10.9,-2.3,0,2354
1,-8.4,0,0,2440
3.2,-9.3,0.7,0,2448
2.6,-11.3,-3.5,1.2,2448
1.4,-14.2,-7.4,1.5,2448
0.9,-12.4,-1.3,0.3,2476
1.6,-7,3.5,0.1,2598
0.7,-4.8,6.1,0,2715
2.8,-4.6,3.6,6.7,2730
1.2,0.3,4.4,8.2,2777
2.2,-1.2,6.4,0.6,2777
1.6,-3.2,2.9,0,2777
1,-6.2,1.7,0,2881
1.1,-8.6,2.7,0,2908
1.6,-8.3,4.9,0,2914
1.4,-4.8,5.9,0,2966
1.9,-5,5.4,0,3026
1.2,-5.6,3.3,0.5,3026
1.3,-8,5,0,3026
3.3,-5.7,7.4,0.2,3026
0.8,-2.2,7.5,0,3026
0.8,-4.9,10.8,0,3026
0.8,-1.2,13.7,0.2,3003
0.7,6.9,12,20.7,3003
2.4,7.1,16.2,11.4,3003
3.3,-3,9.5,0.8,3003
2.4,-6,0.1,0.2,3033
1.6,-4.4,4,0.5,3047
1.7,-4.1,6.5,0,3078
1.5,-2.9,9.7,0.1,3124
1.9,-0.2,8.9,0,3124
2.3,-0.6,8.7,0,3124
1.1,-3.6,6,0,3124
2.3,-1.5,6.5,0,3160
1.9,-1.3,8.5,0.2,3160
2.1,-4.7,3.4,0.6,3145
2.3,-5.9,6,0,3147
1.1,-2.3,7.3,0.8,3147
0.7,1.2,10.6,1.4,3147
1.4,-0.5,10.5,5.8,3147
1.5,-4.8,1.3,0.3,3169
1,-7.3,4.3,0,3169
0.7,-3.8,10.4,0,3530
0.7,-0.1,15.2,0,3672
1.3,4.5,13.7,9.7,3711
2.2,8.2,15.5,27.9,3711
1.1,5.3,15.6,2.5,3711
2.2,3.4,14.9,0,3741
1.7,2.4,9.3,2.8,3806
2.8,0.3,8.2,2,3878
1.7,-1.9,5.7,0.1,3930
1.4,-3.9,5.8,0,3924
0.7,-4.2,8.7,0,3924
1.2,1,8.4,0.2,3924
1.3,-0.5,10,0,3808
1.7,-2.5,13.3,0,3821
1.2,3,16.4,0,3821
0.4,0.9,18.3,0.1,3803
1.2,7.9,15.4,9.3,3851
1.2,5.2,16.8,0,3851
1.6,3.3,13.8,0,3851
2.2,2.3,15.6,0,3985
2.1,2,16.9,0,3905
1.8,4.1,13.6,0.5,3995
1.3,1.2,12,0.2,4063
1,1.4,11.1,0.2,4030
1.7,0.2,12.1,0.5,4030
1.4,0,14.1,0,4030
2.7,0.7,17.5,0,4059
2.2,4.8,18,0.1,4103
1.1,6.4,20.3,0,4088
1.2,4.8,20.7,0,4196
1.9,4.3,22.8,0,4117
1.3,5.7,21.5,0,4117
1.6,8.9,15.2,9.5,4117
2.1,7.6,15.6,1.8,4231
1.5,5.1,19.6,0,4228
2.1,5.7,21,12.2,4191
2.2,9.2,18,21.9,4303
2,8,21.7,0,4451
2.5,8.2,22.2,0,4451
2.9,8.2,21.3,0.4,4451
1.5,6.8,16.1,0.2,4462
0.9,6.2,19,0.6,4462
2,10.9,18.2,13.1,4462
1.7,9.6,21.3,0,4554
1.9,6.5,21.2,0,4505
4.6,7.9,20.7,29.2,4505
3.5,10.1,17.2,9.5,4505
2.3,8.3,18.9,1.2,4705
1.3,7.4,19,0,4875
1.5,7.3,20.3,0.7,4751
2.6,10.9,17.3,28.8,4733
1.6,11.2,24.6,0,4675
1.3,10.9,20.7,0,4675
1.3,7.2,22.1,0,4675
1.9,7.3,24.9,0,4612
3.3,8.7,25.4,1.4,4593
2.3,10.8,15.5,25,4504
1.7,9.6,19.2,2.4,4458
2.1,8.4,20.9,0.1,4426
1.8,8.8,23.8,0,4426
1.7,10.4,26.1,0,4426
4.1,11.8,25.9,7.8,4024
6.2,11.7,19.8,26.8,3999
1.4,11.7,22.3,0.2,3974
1.6,9.3,26,0.8,3974
2.3,13.9,22.5,1.7,3974
1.4,11.3,23.6,0,3974
1,9.3,24.8,0,3974
1.6,13.6,23.4,0.2,4009
1.6,12.2,17.2,20.1,3987
2,11.4,21.7,0.9,3994
2,11,25.1,0,3994
1.6,11.9,22.5,0.1,3987
1.9,10.5,23.9,0,3987
2.8,11.7,24.3,12.6,3987
1.2,9.9,21.7,5.9,3988
1.3,8.6,26.6,0,3999
1.1,11.4,29.3,0,3999
1.4,12.4,28.8,0,3810
1.1,11.9,28,0,3800
1.3,12.3,27.9,0,3800
1.1,12.4,28.1,0,3800
1.3,12.5,27.8,0,3793
1.4,15,21.3,20.3,3793
1.1,13.7,25.8,0,3793
1.1,15.1,25.9,0.1,3891
1.3,16.8,27.5,0.1,3854
1.4,16.3,27.1,0.4,3854
1.7,15.7,26.5,0.6,3854
1.8,14.4,28.4,0,3788
1.8,15.5,28.1,0,3701
1.4,15.8,26.5,0,3588
1.6,13.1,27,0,3499
1.1,14.3,28.3,0,3401
1.7,16.3,22.9,3.9,3401
1.1,15,27.3,0,3401
1.1,16.8,22.6,0.7,3401
1.5,17.9,25.9,0.3,3397
1.2,18.1,25,1.7,3353
1.2,17.4,28.3,0,3072
1.5,17.7,28.8,0,3023
1.2,19.3,28.6,2.1,3023
1.7,20.4,26.5,2.6,3023
1.6,19.2,27.7,0.1,2931
0.9,18.4,27.4,0.5,2860
2.2,18.7,24.9,4.8,2874
2,19.1,25.9,1.7,2792
1.3,17.5,29.5,0,2713
1.6,17.9,29.8,0.8,2713
1.2,19.8,29.2,1.4,2713
1.3,18.5,28.4,5.7,2724
1.9,20.1,28.1,0.3,2751
1.4,20.6,26.4,7,2762
1.9,19.9,29.4,0.1,2754
2.5,19.9,25.2,30.3,2799
1.8,18.8,27.3,0,2799
0.9,17.5,29.3,0,2799
1.4,17.6,27,1,2833
1.2,17.8,27.4,0.5,2825
1.6,19.2,26.7,0.9,2825
1,20.8,29.2,1,2777
1.7,22,27.6,55.2,2752
0.7,21.5,27,24.6,2752
1.9,20,25.3,22.3,2752
1.1,20.2,24.7,53.2,2832
1.5,21.5,28.6,39.5,2860
1.3,21.2,27.4,27.8,2899
1,20.9,29,1.2,2933
1.3,20.8,31.2,1,2950
1,21.2,32.1,0,2950
1,21.7,31.1,0,2950
1,22.2,30.3,2.9,3032
1.6,22.4,28,8.2,3068
1.1,22.1,29.9,0.1,3115
1.6,21.4,30,2.3,3191
1.9,20.7,28.7,0.8,3214
1.5,20.4,23.8,27.9,3214
1.4,20.7,27,0.9,3214
1.1,19.7,28.7,0,3299
1.3,20.4,30,0.1,3351
1.2,21.6,29.8,0,3416
1.2,21.5,29.7,0,3354
0.7,21.7,30.7,0,3341
0.9,22.2,31.2,1.7,3341
0.8,23.6,32,4.8,3341
1.3,24.5,31.6,5.8,3322
1.2,24,32.8,0,3344
1.7,24.5,32,0.9,3362
0.5,24.8,32.7,0.8,3383
1,24,32.1,9.7,3388
1.2,25,33.3,6.7,3388
1.1,24.4,33.5,4.1,3388
1,23.7,32.8,2.4,3487
1.4,23.6,30.9,3,3569
1,23.1,31.8,1.6,3689
0.7,23.4,33,0.2,3760
0.9,23.3,33.6,0.2,3822
1.1,23.4,34,0.6,3822
1.2,24.1,34.2,1.5,3822
1.2,24,34.5,4.9,3957
1.2,23.9,32.6,0.6,4064
1,23.9,34,0,4043
1.2,24.1,35.4,0,4061
1.3,24.4,35.6,0,4090
1.2,24.6,35.3,0,4090
1,25,34.4,1,4090
1.4,25,33.8,2.6,4090
1.1,24.2,33.2,4,4120
0.9,23.2,33.3,0.7,4291
1,23.7,33.6,0.4,4520
1.2,23.8,33.6,0.4,4746
1,24.1,34,0.1,4746
1.3,23.2,33.8,0.2,4746
1.4,23,34,1.2,5334
0.9,23.6,32.2,1.8,5472
1.4,22.9,33.2,0,5958
2.4,21.3,33.7,2.1,6258
2.2,18.3,27.2,11.3,6384
1.1,17.1,27.1,0.6,6384
1.3,17.3,23.3,22.8,6384
1.8,16.3,25.4,3,6708
3.5,16.9,24.7,1,7175
1.4,18.5,25.3,7.8,7641
1.4,19.6,30.2,2,7754
1,19.4,24.8,28.9,7872
1,19.7,27.1,20.5,7872
0.9,21.1,29.4,2.1,7872
0.8,21.7,29.1,1.3,7892
0.9,20.2,27.8,0,8035
1.3,19.9,27.9,1.3,8186
1,18.6,28.2,3.2,8081
1,18.9,28.5,1.4,8128
1.1,18.7,27.6,5.1,8128
0.9,19.3,27.3,1.2,8128
1.1,19.1,25.9,7.8,7545
0.8,17.7,28.2,0,7845
0.7,18.7,27.7,0,7845
0.8,18.2,28.2,0,7845
1.7,19.6,25.3,5,7845
2.4,18.8,22.8,85.6,7845
2.7,18.3,22.8,6.5,7845
2,17.1,24.1,0.2,8443
1.1,13.9,24.4,0,8088
0.9,12.7,24.1,0,7940
0.8,15.8,24.6,0,7694
0.8,14.4,26.1,0,7643
0.6,15.4,27.1,0,7643
0.7,16.1,26.6,0,7643
0.4,17.9,26.5,2.2,7532
1.3,20.1,26.7,5.4,7846
2,18.8,24.7,7.6,7805
0.7,17,21.7,1.3,7788
0.6,15.9,19.9,13,7719
1,16.3,22.3,2.4,7719
1.3,17.8,24.4,6.1,7719
2,18.9,26.9,9.6,7719
1.5,16.8,27.2,0.6,7304
0.7,16.7,24.2,51.1,6912
1.3,14.4,24.3,0,6759
1.7,14.8,22.8,9.3,6657
1.6,14,21.5,23.6,6657
0.8,8.8,17.8,0,6657
0.8,8.4,19.1,0,6470
0.8,10.2,20.6,0,6047
0.8,10.8,21.2,0,5738
0.7,10.6,20.2,0,5340
0.7,9.2,23.1,0,5107
0.5,10.6,24.3,0,5107
1,13.9,18.5,18.5,5107
0.8,14,23.2,0.3,4753
1.1,12,22.4,0,4685
1.6,12.6,23.3,0,4481
1.4,11.7,22.7,0.1,4241
0.9,14.9,18.8,0.4,4179
3.2,13.6,21,0.4,4179
0.9,11.4,17.6,2.3,4179
1.1,9.5,19.4,0,4011
1,11.3,19.1,13.7,3911
0.9,10,18.3,0,3792
0.7,9.1,19.2,0,3723
1.3,12.1,16.5,5.6,3592
1,7.1,14,0.7,3592
1.1,2.9,15.1,0,3592
1.9,4.4,11.6,0.3,3552
1,0.4,9.7,0,3419
1.2,-1.2,11.8,0.1,3422
0.9,2.9,14.7,0.1,3233
1.3,3.5,17.4,0,3218
2.8,7.6,19.8,0.2,3218
1.3,8.9,16.5,1.6,3218
2.6,9.4,17.8,1.5,3270
0.9,3.1,12.7,1.7,3255
1,-0.7,10.5,0,3281
1.7,2.8,12,3.1,3233
0.9,4.5,15.2,0.9,3263
0.6,2.9,18.2,0,3263
0.9,6.9,18.3,3,3263
2.3,10.2,18.7,2.3,3435
1,3.4,15.2,0,3567
0.6,0.3,14.3,0,3561
0.7,3.3,16.1,0,3440
1,3.6,15.6,12.8,3630
1.3,10.6,16.7,1.2,3630
0.5,7.3,17.6,0,3630
2.1,6.1,14.2,0.1,3709
1.6,2.5,10.9,0.9,3790
1.9,-0.5,7.6,0.1,3762
1.1,-3,5.5,0,3712
0.4,-2.8,8.1,0,3725
0.8,-2.6,4.3,2.4,3725
1.6,1,8.5,0.1,3725
0.7,-0.2,8.4,0,3725
0.5,-2.3,10,0.2,3725
3,1.2,10.7,2.5,3838
1.1,0.8,10.8,0.1,3927
0.7,-2.6,10,0,3927
0.5,-2.6,12.1,0,3927
2,1.1,10.2,0,3927
2.2,2.5,13.8,0.1,3951
0.4,-2.9,6.7,0,3959
0.7,-4.2,7.6,0.1,3978
1.7,-2.5,9.7,1.3,4057
1.1,-0.5,8.9,1.3,4111
0.6,-3.9,7.1,0,4111
0.6,-5.7,7.8,0,4111
0.7,-2.8,10.1,0.2,4044
1.4,1.4,9.9,0.3,4077
2.5,-1,4.7,2.5,4058
1.4,-4.2,2.7,0.1,4077
0.8,-6.9,2.9,0,4093
0.6,-2.2,10.1,0,4093
0.7,-1.1,10.6,0.1,4093
0.7,3.4,10.5,4.9,4089
1.4,3.3,13,0,4119
3.3,3,13.7,24.2,4145
3.3,4.4,15.3,14.4,4169
1.1,-0.3,4.6,0.6,4163
0.5,-2.3,4,0,4163
0.5,-2.9,9,0.1,4163
2.4,2.9,6.2,10.3,4206
1,-3.2,4.5,2.1,4226
1.7,-6.5,4.8,0,4200
0.9,-4.5,2.1,0.2,4224
0.8,-7,4.6,0,4219
0.5,-2.9,7.1,0,4219
0.8,-1.5,9.6,0,4219
1.3,0.4,11.3,0,4382
0.8,-0.9,9.8,0,4355
1.9,-1.3,10.6,0,4380
0.7,-0.7,8.5,2,4379
0.6,0.8,10.5,0.1,4354
1.1,-1.4,9.5,0.1,4354
3,3.9,11.9,1.6,4354
2.6,-0.5,8.1,0.1,4279
2.8,-2.9,4.7,0,4279
2.5,-6.2,2.8,0,4279
2.5,-3.7,5.6,0.2,4279
3.2,-5.9,2.8,0.3,4108
1.3,-7.8,-1.8,0,4108
0.8,-10.6,1.6,0,4108
0.9,-8.8,4.4,0,4108
0.8,-7.8,5.8,0,4108
0.8,-4.5,5.9,0,4092
1.9,-5,6.8,0,4092
1.1,-5.4,1.4,3.3,4092
3.6,-8.1,2,0.6,4092
1.5,-6.9,0.1,0.6,4092
1.2,-9.9,-1.1,0.1,4019
1.1,-10.1,1.5,0,3987
0.8,-9.7,3.3,0,3987
3,-9.1,6.8,0.1,3987
0.6,-3.7,6.6,1.2,3987
0.4,-7.3,8.3,0,3987
2.9,0.9,5.7,3.9,3987
1.2,-5.5,3.2,1.1,3987
2,-8.7,3.7,0,4008
1.4,-5.4,4.2,0,3980
1.1,-7.5,6.1,0,3990
0.6,-3.8,8.6,0,3990
1.7,-2.3,9.9,0.8,3990
2.5,1.8,7.5,1.1,3990
0.7,-2.6,4.7,0,3990
1.7,-4.7,6.3,0,4001
3,-3.6,5.3,0,4001
3.4,-5,1.2,0.1,4010
2.1,-6.8,-0.5,0.6,4010
1.5,-7.5,1.8,0.1,4010
1.2,-6.1,5.4,0,4010
1.2,-5.9,7.3,0.3,4038
1.1,-3.4,7.6,0,4010
1.7,-5.3,11,0,4010
3.5,-2.8,14.5,1.4,4010
2.9,-1,12,1.7,4010
0.9,-4.6,5.1,0,4010
2.8,-5,10,2,4010
0.9,-3,9.6,5.4,4010
0.8,-6.2,7.9,0,4010
3.5,0.3,5.9,16.1,4010
2.1,-2,5,0,4010
1.8,-4.7,6.1,0,4010
1.1,-2.6,9.2,0,4010
1,-2,10,0,4010
1.3,-2.5,11.1,0.1,4010
1,-2.5,13,0,4018
2.3,0.7,12.7,2.1,4018
1.2,-0.7,6.9,2,4018
1,-3.2,11.7,0,4002
1.5,-1,13.7,0,4002
3,-0.3,13.8,0.2,4002
3.6,-1.1,7,0.3,4002
2.8,-3.2,4.4,0.5,4002
3.6,-3.8,6.3,0,4002
2.1,-1.6,11.3,0,4002
1.3,-1.3,12.7,0,4002
1.4,-2.2,15.8,0,4002
1.8,0.2,16.4,0,4002
1.8,2.7,13.7,0,4002
0.9,0.6,11.4,0.6,4089
1.5,-1.8,12.2,0,4089
1.3,-1.4,13.1,0,3986
1.6,-1.2,15.5,0,3986
1,2.3,16.8,0,3986
1.1,0.7,17.9,0,3986
1.6,2.1,13.6,2.8,3942
1.6,2.4,12.5,1.5,3942
1.6,-0.6,14,0,3942
1.3,3.8,15.1,0.1,3942
1,2.3,13.3,0,3938
1.2,4,9.7,6,3938
1.9,2.8,10.8,1.2,3938
0.8,2.4,10.8,1.3,3930
1.4,0.7,13.6,0.7,3953
1.2,4,14,1.1,3917
1.9,2.8,18.4,0,3927
1.2,6.2,12.1,3.8,3918
1.9,4.1,12.3,3.4,3918
1.7,1.7,15.1,0,3918
1.6,2.9,20.2,0,3918
1.2,4.1,21.9,0,3918
2.2,10.2,16.2,17.7,3895
1.1,10.5,17.1,9.8,3881
2.1,8.5,21.9,0,3881
2.7,8.1,23.1,0,3881
2.3,9.2,18.2,0.6,3881
1.9,8.3,19.5,0.1,3881
2.8,8.4,18.2,10.8,3881
2.4,7.2,17.7,0,3803
2.6,4.6,20.3,0,3830
2,8.5,20.5,0.9,3790
1.3,11.3,24.8,0.1,3790
1.1,10.3,26.6,0,3790
2.1,10.8,17.2,15.3,3829
3.2,8.6,20.1,3.1,3714
1.4,7.4,19.4,0,3701
1.7,8.9,17.6,0.9,3648
1.1,7.1,19.9,0,3681
1.9,7,20,0.1,3681
1.9,6,21.8,0,3681
2.3,6.4,22.5,0,3612
3,11,22.4,0.8,3607
2.4,10.1,20.1,1.2,3601
2.6,6.4,19.3,0,3627
2.4,6.2,23.3,0,3649
2.2,8.2,25,0,3649
1.8,11.9,27.7,0,3649
1.3,11.3,25.4,0,3649
1.1,9.4,24.7,0,2987
1.2,9.5,27.2,0,2987
2.5,11.3,26.4,0.3,2809
3.9,15.6,25.1,3.7,2809
2.8,11.1,22.6,0,2809
1.6,9.2,24.7,0,2809
1.6,10.3,24.9,0,2807
1.4,12.9,19.1,11.2,2807
1.3,12.6,19.7,1.1,2782
0.9,12.3,25.8,0.3,2171
2.3,14.4,21.8,1.7,2163
4.1,12.3,24.5,2.9,2163
2.3,11.3,22.7,0,2163
1.7,10.2,21.7,0,2127
1.4,11.1,22.2,0,2096
1.5,11,24.7,0.7,2133
1.9,11.5,27.4,0,2060
1.7,13.5,29.5,0,2005
1.7,13.8,28.4,0,2005
1.4,13.8,27.9,0,2005
1.6,13.1,27.3,0,1974
1.4,13.7,25.5,1.4,1974
2.6,16,25.4,3.6,1974
2,13.2,27.8,0,2087
1.5,10.9,21.7,0,2096
2.1,9.8,25.1,0,2096
2.1,11.8,28.3,0,2096
1.9,16.6,30.6,0,2093
1.3,16.2,30.4,0,2086
1.1,16.5,27.9,2.5,2105
2,16.2,27.3,2.6,2004
2.4,12.3,25.6,0.1,1995
1.8,14.2,25.3,0.2,1995
1.7,11.5,27,0.2,1995
1.6,13,27.6,0,2010
1.6,14.5,21.7,10.7,2010
2.6,15.9,21.2,5.5,2050
2.2,15.9,26.4,0,2181
1.8,15.5,28.6,0.4,2272
1.6,16.6,26.6,0.4,2272
1.9,14.2,27.1,0.9,2272
1.5,14.7,24.8,0,2289
1.9,14.7,25.4,2.1,2283
1.8,14.4,27.2,0,2275
1.2,16,29.8,0,2255
1.4,16.4,28.7,0,2247
1.4,16.3,29.3,0,2247
1.4,16.3,31.2,0,2247
1.2,17.1,31.7,0,2251
1.9,18.1,28.7,2.1,2247
1.6,18.7,29.1,0.3,2252
1.2,18.2,30.3,0,2267
1.1,18.6,31.5,0,2259
1.4,19.3,29,2.5,2259
1.7,19.1,28.2,10.4,2259
1.7,19.6,26.8,12.4,2285
1.5,19.7,28.1,3,2284
1.1,19.8,29.9,1.5,2256
1.3,20.4,28.6,5.2,2301
1.3,20.8,30.4,0.3,2285
1.5,22.6,29,4,2285
2.5,23.3,28.8,23.3,2285
1.6,23.5,29.1,29.4,2356
0.9,22.9,29.8,20.7,2394
1.3,22.5,31.2,1.7,2482
0.8,22,30.5,15,2594
0.6,22.9,29.1,4.4,2570
0.9,23.4,28.6,24.4,2570
0.7,23.4,32,9.6,2570
1.9,24.1,28.5,26.7,2539
1.3,23.2,30.7,4.8,2588
1.3,23.1,32.6,0,2810
1.2,22.2,33,0,3051
1.5,22.9,33.2,9.8,3199
1.2,23.1,28.4,20.7,3199
1.7,23.7,30.4,25.1,3199
1.3,23.4,30.6,6.2,3414
0.9,23.1,30,3.4,3709
1.1,23.5,32.8,0,3879
1.3,23.8,33.6,0,4052
0.7,25.5,34.1,0.7,4217
0.6,24.8,32.2,4.6,4217
0.6,24.4,29.5,13.2,4217
1.7,24.9,31.2,10,4381
1.5,23.9,31,10.7,4891
0.8,21.7,30.8,0,5055
0.6,20.4,31.1,0.3,5376
1.1,22.2,30.2,11.3,5293
1,23.4,28.5,7.4,5293
0.7,23,30.6,0.8,5293
1,23.1,27,19.9,5274
0.9,22.9,31.9,2.2,5481
1.5,23.8,32,0.4,5409
0.9,23.1,31.9,0,5438
1,23.5,33.9,0,5401
1.2,24.7,35.1,0.6,5401
1.7,25.1,34.8,1.7,5401
1.3,24.8,33.8,1.6,5478
0.9,23.5,32.3,0.4,5420
0.8,23.5,28.4,11.6,5329
1.5,23.4,29.1,15.7,5273
1.4,22.3,31.2,8.8,5426
2.1,21.8,30.3,0.8,5426
2,21.4,26.8,3.1,5426
1.8,21.4,25.1,42.9,5450
2,21.6,25.2,29.1,5450
1.1,22,28.3,6.4,5781
1,21.8,28.7,5.3,5924
1.2,21.7,29.9,6,6024
1.6,21.9,29.1,8.1,6024
0.9,22.7,27.8,24.6,6024
1.5,23,29.4,26,6535
1.2,23.4,31.6,8.2,6576
3.2,24.4,32,10.6,6677
1.3,24.7,31.6,14.4,6743
1.2,21.2,31.3,3,6600
0.7,17.9,29.6,0,6600
1.1,16.6,28.6,0,6600
2,18.3,28.8,8.4,6768
1,18.2,26.9,1.1,6800
1.1,16.6,24,0,6868
1.2,15.5,27.3,0,6875
1.1,16,27.6,0,6958
0.9,15.3,26.5,0,6958
1,15.3,27.8,0,6958
0.9,17,27.7,0,7125
0.6,18.1,23.4,1.6,6741
1.2,18.5,23.9,15.4,6928
1,17.8,26.9,1.2,6775
0.9,17.7,28.8,0,6770
0.9,17.4,28.8,0,6770
1.1,18,27.4,0.2,6770
1.2,18.2,23.6,46.6,6740
1.1,17.1,27.8,0,6804
1,14.4,27.2,0,6686
2.1,13.6,27.2,0,6655
2.2,16.5,25.3,0,6472
2.1,16.1,24.8,0.1,6472
1.2,17,26.1,1.8,6472
1.1,15.2,27.2,0,6423
1.8,16.5,27.3,3.5,6316
0.9,14,24.5,0.4,6288
1,11.8,25.7,0,6281
0.9,14,26.5,0,6209
1.1,14.9,26.3,0,6209
0.9,16,27.6,0,6209
0.7,16.9,28.5,0,6174
0.8,16.9,28.3,0,6190
2.1,17.3,22.6,21,6184
1.4,15,25.1,0.2,6026
0.7,10.3,21.8,0,5969
1.3,9.9,25.9,0,5969
1.3,12.9,20.3,21.2,5969
1.7,16.5,24.6,15,5969
1.4,14.9,23.1,0.6,5969
1,13,22.3,0.1,5969
0.8,13,21,1.1,5969
0.9,13.9,19,8.4,5969
1,15.9,24.6,0.1,5969
1.1,16.3,26.5,0,5969
1,16.4,27.1,0,5969
2.2,16.8,26.6,1.5,5754
0.7,14.6,21.8,6.3,5403
1.4,10.6,15.5,9.3,4986
1,7.7,19.2,0,4638
1.2,8.9,20.3,0,4638
0.8,10,19.4,0.8,4638
1,12.1,20.2,0,4286
1.5,9.7,21.6,0,3980
0.9,13,18.7,0.3,3792
0.8,11.3,20.5,0.5,3398
1,10.1,22.4,0,3243
3,9.4,22.6,0,3243
1.8,9.4,21.7,0.1,3243
0.8,8,18.6,0,3140
0.8,7.3,18.5,0.1,3104
0.8,6,19.8,0,3094
0.8,6.9,19.5,0,2974
0.9,9.6,21.5,0,3061
2,9.2,22.1,0,3061
1.6,7.6,19.4,1.9,3061
1.1,2.9,14.1,0,2809
0.8,1,17.5,0,2754
0.8,6,18.5,0,2643
1.9,9,19.3,0.1,2680
1.6,7.1,18.4,1.3,2587
1,3.6,13.8,1.3,2587
0.8,1.4,15.7,0,2587
0.6,2.6,18,0,2640
2.4,6.4,19.8,0.1,2625
0.8,7.5,19.6,0,2624
2.6,2.8,17.6,0,2576
2.4,4.3,19.4,2,2597
1.1,1.7,12.1,0,2597
0.8,-0.6,13.6,0,2597
2.4,1.2,14.4,0.4,2621
3.1,4.1,14.4,0,2646
1.8,1.2,10.3,0,2591
0.7,-1.6,9.3,0,2414
2.7,-2,10.4,0.2,2384
2.2,-2.1,7.6,0,2384
1.8,-4.1,5.5,0,2384
1,-1.5,8.3,0,2445
0.7,-2.7,10.2,0,2461
2.1,0.1,10.7,0.5,2434
1.6,-2,6.7,0.6,2599
1.1,-2.1,6.5,1.3,2622
1.4,-3.4,10.4,3.3,2622
0.6,0.8,12.4,1.3,2622
0.9,-1.8,11.6,0,2686
2.1,0.7,14.4,0,2708
2.8,3.1,12.2,0,2727
1.7,-1.9,6.6,0,2727
0.9,-5.2,4.8,0,2727
0.3,-4.9,8.1,0,2727
2.7,-1.7,11,0.5,2727
2.9,-2.6,6.9,0.2,2677
0.8,-6,1.9,0.2,2670
1.3,-5.2,6.7,0.9,2657
1.8,-1.9,7.6,0.9,2653
0.9,-4.3,2.4,0.2,2688
1.6,-4.5,6.2,0,2688
4.8,-1.1,8.9,2.2,2688
1.7,-6.7,1.7,0.2,2637
1.4,-9.7,-1.7,0,2637
0.7,-9.6,0.4,0,2637
0.8,-10.5,2.8,0,2635
3.4,-7.2,4.7,0,2635
1.9,-5.6,2.1,0.2,2635
0.5,-9,0.3,0.1,2635
2,-7.3,5.7,0.3,2743
0.5,-5.9,3.4,0.1,2765
1.4,-7.8,4.7,0.7,2788
0.7,-4.8,5.8,0,2788
0.6,-4.3,8.5,0,2800
1.7,-1.1,11,0,2800
2.9,1.3,8.1,14.2,2800
3.3,-2.7,3.5,0,2800
2.3,-4.9,4.1,0.1,2823
0.8,-8,0.7,0,2865
1.1,-6.9,3.7,0,2884
0.8,-2.1,8,0,2901
2.6,-1.6,7.1,0.6,2901
